election_year,election_date,bridge_geography_year,public_geography_id,municipality,source_municipality_count,source_geography_ids,merge_group,bridge_status,party,party_ids,votes,valid_votes,blank_votes,share,source_scope,method_note
2024,2024-06-09,2025,21019,Woluwe-Saint-Pierre,1,21019,identity_2024_to_2025,identity_2024_to_2025,VLAAMS BELANG,305802,292,18162,615,1.6078,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,21019,Woluwe-Saint-Pierre,1,21019,identity_2024_to_2025,identity_2024_to_2025,Volt Europa,305966,72,18162,615,0.3964,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,21019,Woluwe-Saint-Pierre,1,21019,identity_2024_to_2025,identity_2024_to_2025,Voor U / Pour Vous,305973,26,18162,615,0.1432,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,21019,Woluwe-Saint-Pierre,1,21019,identity_2024_to_2025,identity_2024_to_2025,l'Unie,305976,67,18162,615,0.3689,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23002,Asse,1,23002,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,152,19767,1155,0.769,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23002,Asse,1,23002,identity_2024_to_2025,identity_2024_to_2025,CD&V,303356,2418,19767,1155,12.2325,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23002,Asse,1,23002,identity_2024_to_2025,identity_2024_to_2025,GROEN,303164,1157,19767,1155,5.8532,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23002,Asse,1,23002,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,5195,19767,1155,26.2812,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23002,Asse,1,23002,identity_2024_to_2025,identity_2024_to_2025,PVDA,303048,2486,19767,1155,12.5765,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23002,Asse,1,23002,identity_2024_to_2025,identity_2024_to_2025,Partij BLANCO,305969,164,19767,1155,0.8297,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23002,Asse,1,23002,identity_2024_to_2025,identity_2024_to_2025,VLAAMS BELANG,305802,3306,19767,1155,16.7248,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23002,Asse,1,23002,identity_2024_to_2025,identity_2024_to_2025,Voor U,305968,277,19767,1155,1.4013,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23002,Asse,1,23002,identity_2024_to_2025,identity_2024_to_2025,Vooruit,305967,2055,19767,1155,10.3961,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23002,Asse,1,23002,identity_2024_to_2025,identity_2024_to_2025,l'Unie,305976,114,19767,1155,0.5767,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23002,Asse,1,23002,identity_2024_to_2025,identity_2024_to_2025,open vld,305803,2443,19767,1155,12.359,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23003,Beersel,1,23003,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,272,15430,853,1.7628,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23003,Beersel,1,23003,identity_2024_to_2025,identity_2024_to_2025,CD&V,303356,1958,15430,853,12.6896,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23003,Beersel,1,23003,identity_2024_to_2025,identity_2024_to_2025,GROEN,303164,1538,15430,853,9.9676,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23003,Beersel,1,23003,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,3534,15430,853,22.9034,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23003,Beersel,1,23003,identity_2024_to_2025,identity_2024_to_2025,PVDA,303048,1272,15430,853,8.2437,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23003,Beersel,1,23003,identity_2024_to_2025,identity_2024_to_2025,Partij BLANCO,305969,278,15430,853,1.8017,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23003,Beersel,1,23003,identity_2024_to_2025,identity_2024_to_2025,VLAAMS BELANG,305802,1944,15430,853,12.5988,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23003,Beersel,1,23003,identity_2024_to_2025,identity_2024_to_2025,Voor U,305968,197,15430,853,1.2767,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23003,Beersel,1,23003,identity_2024_to_2025,identity_2024_to_2025,Vooruit,305967,1587,15430,853,10.2852,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23003,Beersel,1,23003,identity_2024_to_2025,identity_2024_to_2025,l'Unie,305976,234,15430,853,1.5165,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23003,Beersel,1,23003,identity_2024_to_2025,identity_2024_to_2025,open vld,305803,2616,15430,853,16.954,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23009,Bever,1,23009,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,18,1570,73,1.1465,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23009,Bever,1,23009,identity_2024_to_2025,identity_2024_to_2025,CD&V,303356,297,1570,73,18.9172,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23009,Bever,1,23009,identity_2024_to_2025,identity_2024_to_2025,GROEN,303164,114,1570,73,7.2611,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23009,Bever,1,23009,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,256,1570,73,16.3057,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23009,Bever,1,23009,identity_2024_to_2025,identity_2024_to_2025,PVDA,303048,67,1570,73,4.2675,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23009,Bever,1,23009,identity_2024_to_2025,identity_2024_to_2025,Partij BLANCO,305969,31,1570,73,1.9745,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23009,Bever,1,23009,identity_2024_to_2025,identity_2024_to_2025,VLAAMS BELANG,305802,276,1570,73,17.5796,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23009,Bever,1,23009,identity_2024_to_2025,identity_2024_to_2025,Voor U,305968,159,1570,73,10.1274,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23009,Bever,1,23009,identity_2024_to_2025,identity_2024_to_2025,Vooruit,305967,153,1570,73,9.7452,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23009,Bever,1,23009,identity_2024_to_2025,identity_2024_to_2025,l'Unie,305976,10,1570,73,0.6369,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23009,Bever,1,23009,identity_2024_to_2025,identity_2024_to_2025,open vld,305803,189,1570,73,12.0382,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23016,Dilbeek,1,23016,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,296,26242,1372,1.128,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23016,Dilbeek,1,23016,identity_2024_to_2025,identity_2024_to_2025,CD&V,303356,2892,26242,1372,11.0205,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23016,Dilbeek,1,23016,identity_2024_to_2025,identity_2024_to_2025,GROEN,303164,1760,26242,1372,6.7068,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23016,Dilbeek,1,23016,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,6706,26242,1372,25.5545,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23016,Dilbeek,1,23016,identity_2024_to_2025,identity_2024_to_2025,PVDA,303048,3034,26242,1372,11.5616,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23016,Dilbeek,1,23016,identity_2024_to_2025,identity_2024_to_2025,Partij BLANCO,305969,291,26242,1372,1.1089,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,23016,Dilbeek,1,23016,identity_2024_to_2025,identity_2024_to_2025,VLAAMS BELANG,305802,3452,26242,1372,13.1545,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
